smiles,Is Drug
CC(O)CN=C1C=C(C(O)CS(C)(=O)=O)CO1,0
Cc1cc(Br)c(O)c2ncccc12,1
CC1C2C(CCN)CC1(CCCO)C(O)C2O,0
C[N+](C)(CCOC(c1ccccc1)c1ccccc1)[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,1
CC(C)Oc1ccc(CNc2ccccc2[N+](=O)[O-])cn1,0
CC(CO)c1nc2c(o1)C1(C)C(=O)CN=C1N2,0
O=C(O)CCC/C=C\C[C@H]1[C@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@H]1O,1
CCCc1cc(=O)[nH]c(=S)[nH]1,1
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1
CS[C@H](C)CCC(=O)Nc1ccc(F)c([N+](=O)[O-])c1,0
Oc1c(Br)cc(Br)c2cccnc12,1
Cc1cccc(CNC(=O)N2C[C@H](C)O[C@@H](c3ccsc3)C2)n1,0
CC1=CC2(OC(=N)CCC2(C)C)OC1=O,0
CC1OC2C(C(O)COC(=O)S1(=O)=O)C2(C)C,0
CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,1
CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,1
CC(=O)c1ccc([N+](=O)[O-])cc1NCC[C@@H]1CCCCO1,0
COc1ccc(C(=O)NCc2ccnc(-c3ccco3)c2)cc1F,0
O=C([O-])O.[K+],1
CCS[C@]1(SC)CC[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=S)[nH]1,1
CC12C=CCCC13C=CC(=NO)C1C(CN2)N13,0
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,1
CNC(=N)NCCC[C@H](N)C(=O)O,1
O=C1NC(=O)[C@](C2=C[C@H](O)[C@@H](O)C=C2)(c2ccccc2)N1,1
CSc1ncnc2nc[nH]c12,1
CN(CCC[C@@H](O)c1cccnc1)N=O,1
CCCC1C(O)C2C3CNCC3C1(C#N)N2C,0
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1
CC(C)C[C@@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,1
CC(C)C1=CC2(C)NCC1(C)CC21CCC1,0
Cc1ccc(S(=O)(=O)Oc2cc(C)nn2-c2ccccc2)cc1,0
C#CC1C(C(=O)C(C)(C)O)NC(C)(C)C1O,0
CCC1(N)CCC(C)C2(O)CC(C)(C1)C2C,0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,1
O=C(Cn1c(=O)cnc2ccccc21)OC1CCCCCCC1,0
Cc1cc2ccccc2n1CC(=O)OCc1cccc2c1OCCO2,0
Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)([O-])O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,1
CC(C)C(C#N)n1c(O)cn(CCCN)c1=N,0
O=C(O)C[C@@H](NC(=O)/C=C/C1CC1)c1ccc(Cl)c(F)c1,0
C[C@@H](C(=O)O)c1ccc(C[C@H]2CCCC2=O)cc1,1
CCN(CC)CCOC(=O)c1ccc(N)cc1,1
C[C@H]1C[C@H](OC(=O)[C@H](O)c2ccccc2)CC(C)(C)C1,1
CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,1
N=COC(=O)c1cc(Br)c2c(c1)OC(=O)CN2,0
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@+]2(C)CCc3cc(OC)c(OC)cc3[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,1
COc1ccc([C@@H]2CCCN2C(=O)c2cccc(C)n2)c(OC)c1,0
Cc1ccc(NC(=O)CNc2ccccc2N2CCCC2=O)cc1,0
CC(O)C1(O)CNc2c(snc(O)c2=O)C1=O,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=N[C@H]2O,1
CCc1ccccc1NC(=O)CNC(=O)[C@@H](CC)OC1CCCC1,0
CN1CCCN=C1COC(=O)[C@](O)(c1ccccc1)C1CCCCC1,1
[O-][N+]1(Cc2ccccc2Cl)CCc2sccc2C1,1
COc1ccc(Br)c(NC(=O)Nc2cc(C)n[nH]2)c1,0
CC1(C)CN(C(=O)c2ccc([N+](=O)[O-])cc2)[C@@H]2CCC[C@@H]21,0
CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O,1
CO[C@H](c1ccccc1F)[C@H](C)NC(=O)N(C)[C@H]1CCSC1,0
CC1(OC(=N)N)CC(O)C=CC2CC1C2O,0
CCSc1ccc(C(=O)Nc2ccc(C(N)=O)c(Cl)c2)cn1,0
CCC1=CC2CNCCOC1C(=NO)C1NC21,0
CC1CC(C)(N)C2CC3(N)CNCC3N=C2N1,0
O=[N+]([O-])c1ccc(NCC[C@]2(O)C[C@H]3CC[C@H]2C3)c(F)c1,0
CC1C(=O)CN(C)C1c1c(CO)cnsc1=O,0
C#CC(C)C1=CCC2C1=C(C)S(=O)(=O)C2C,0
C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,1
CCC[C@H](CCC(=O)O)C(=O)O,1
CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](CC=C(C)C[C@@H](C)C=CC=C4CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,1
COc1ccc([N+](=O)[O-])c(C(=O)OC2CCCCC2)c1,0
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1
CN1CC2(CO)CC(C=O)C1C=CC(=O)N2,0
CC[C@H](N[C@@H](C)[C@H]1CCCOC1)c1cccc([N+](=O)[O-])c1,0
CCC12CC(C#N)OC1=NC(CO)C(O)CO2,0
S=c1[nH]cnc2nc[nH]c12,1
C[C@]12CC[C@@H](S(=O)(=O)O)C[C@H]1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,1
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,1
O=C(NCC[C@H]1CCCC[C@H]1O)Nc1cc2c(cc1Cl)OCO2,0
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
Cc1cn([C@@H]2C[C@H](N)[C@H](CO[C@@H]3[C@@H](O)[C@H](O)O[C@H](C(=O)O)[C@H]3O)O2)c(=O)nc1O,1
O=C(Cc1cccc(Cl)c1F)N1CCCc2ccncc21,0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,1
C[C@@H](Oc1c(Cl)cccc1Cl)C1=NCCN1,1
COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4[C@H](C2)[N+](C)([O-])CC[C@@]341,1
O[C@H]1[C@H](O)[C@H]2CC[C@@](O)(N2)[C@@H]1O,1
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,1
C[C@@H](Nc1ccc([N+](=O)[O-])s1)[C@H]1CCCCO1,0
Oc1ccc(O)cc1,1
Cc1nnc(CN[C@]2(Cc3ccc(Cl)cc3)CCOC2)n1C1CC1,0
CCCN(CC)[C@H](CC)C(=O)Nc1c(C)cccc1C,1
CCC(C1CN1)C12COC(CO1)C(CO)C2,0
CC1NCC2CNC1(C)CC2NC(=O)C(=N)N,0
CCn1ccnc1[C@@H](NC(=O)N[C@@H]1CC=CC[C@H]1C)C1CCOCC1,0
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1C[C@@H](O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]2O,1
Cc1oc(-c2ccsc2)nc1CC(=O)N1CCOC[C@]1(C)C1CC1,0
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,1
CC(CCC(=O)C#N)c1n[nH]c2cn[nH]c12,0
C#CC1CCC=CC(C)C=C1CC,0
COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCCF,1
CC[C@H](C)C(=O)O[C@H]1[C@H](O)[C@@H]2[C@H](CN3C[C@H](C)CC[C@@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@H](OC(=O)[C@](C)(O)CC)CC[C@@]3(C)[C@H]5[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]4[C@@]21O,1
O=C(c1ccc2ncsc2c1)N1CCO[C@@H](c2cccc(O)c2)C1,0
CCCC[C@@H](CC)COC(=O)c1ccc(N(C)C)cc1,1
CC(C)(C)[C@@H]1CCCN1C(=O)c1ccc([N+](=O)[O-])s1,0
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,1
CCC1CN(C)C(N)=NC(C(=O)O)CO1,0
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,1
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@@H]1C,1
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,1
CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H](N)C[C@@H]2N)O1.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,1
COc1cc(C(=O)N[C@@H](C)CC(C)C)cc([N+](=O)[O-])c1C,0
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,1
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1
N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1
CCc1ccc(OC[C@@H](O)CNCCc2c[nH]c3ccccc23)cc1,0
CN(C)CCO[C@H](c1ccc(Cl)cc1)c1ccccn1,1
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,1
CCNC(=O)C1(C(=N)N)CNCCOCCO1,0
O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(C2=NSCc3ccccc32)CC1,1
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1
CN1CC2OC2C2C1C(C)(N)CN2C(N)=O,0
CCC1C2c3cocc3C1N2CC(CO)=NO,0
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1
CC1Cc2noc(N)c2C(N)(CO)C(C#N)N1,0
CCC1C2CC(O)C(CN)(C2)C(C)(CO)N1C,0
CCCCN=c1[nH]c2c(C)ncc-2cnc1N,0
CC1OC2COC(=O)C3CC3C1CCC2=NO,0
CCC(C(=O)NC(N)=O)c1ccccc1,1
COc1ccccc1N1CCN(C[C@H](O)COc2cccc3ccccc23)CC1,1
C[C@H](CC(c1ccccc1)c1ccccc1)NC(C)(C)C,1
C#CC(C#C)C1CC(OCC)=NC1CCCC,0
CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,1
CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,1
Cc1ccc([N+](=O)[O-])cc1C(=O)N1CC[C@H](C)C[C@@H]1C,0
O=Cc1cc([C@@]2(c3ccccc3)NC(=O)NC2=O)ccc1O,1
O=C(NCc1cc2ccccc2nc1O)c1cnc(O)c2ccccc12,0
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12,1
O=C(COC(=O)c1ccccc1F)Nc1ccc(Cl)cc1,0
CC(C)N(C=N)C1COCC(O)C1CNC=O,0
CC1CC(C)(C)C2CN2CC(=O)C1CO,0
CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,1
COC(=O)C[C@H](NC(=O)CCc1ccccc1F)c1ccccc1,0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CNCCOC(c1ccccc1)c1ccccc1,1
CCc1cc(Oc2ccc([N+](=O)[O-])c(Cl)c2)ncn1,0
O=C(Nc1cc(F)ccc1OCC1CC1)N1[C@H]2CC[C@H]1CC(O)C2,0
CC1=CC(=O)C(C)(CO)C2=C(C1)NCC2=NO,0
Nc1nc(Cl)nc2c1ncn2[C@H]1O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]1F,1
CN[C@@H](C)CC1CCCCC1,1
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CN)OC[C@]1(C)O,1
CCO[C@@H](CN1CCN(C[C@@H](C)C(=O)c2ccccc2)CC1)c1ccccc1,1
CC1CC2C(C1=O)C1CN2CCC(C)(CO)O1,0
Cc1cc(CNc2ccc([N+](=O)[O-])cc2C(F)F)n[nH]1,0
CC1(C)OC(=O)NC1=O,1
CC=C(C)C(=O)OC(C)(C)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1,0
CC1CNCC2=NC(C)C3(CCNCC3N)N21,0
COc1ccc(C(=O)c2ccccc2)c(O)c1,1
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,1
CC1OCC(O)C(NC(=N)C2CNC=N2)C1=O,0
CC1CC(=NO)C2NCC3(COC3=O)C12C,0
C#CC1(C#N)CC(C)(C)CC23COCC2N13,0
N[C@@H](Cc1ccc(O)c(OS(=O)(=O)O)c1)C(=O)O,1
CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,1
COCCCCN(C)C(=O)[C@@H]1CCC[C@H](Nc2ccc(C)cn2)C1,0
Cc1nc(-c2cccc(OCC(=O)Nc3ccccc3)c2)no1,0
O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,1
Cc1nc2c(s1)OC(C)CN=COCC2(C)O,0
CC1(O)c2cn[nH]c2C(CN)C1n1nnnn1,0
CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
Cc1ccc(-c2nc(CCNc3nc(C)nc4c3cnn4C)co2)cc1,0
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,1
COc1ccc2[nH]c3c(c2c1)CCN3C(C)=O,1
Nc1nc(=O)[nH]cc1F,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,1
C[N@@+]1([O-])CCC[C@H]1c1cccnc1,1
CN1CC2C3C(C)(C)C3(C)NC2(CC#N)C1,0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,1
CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@@H]2C[C@@H](NC(=O)C(F)(F)F)[C@@H](O)[C@@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)([C@H](O)CO)C[C@@H]3O[C@@H]1C[C@H](NC(=O)C(F)(F)F)[C@@H](O)[C@H](C)O1,1
Cc1nc2c(Br)nc[nH]c-2c1CC(C)C(C)C,0
O=C(c1ccccc1)c1ccc2n1CC[C@@H]2C(=O)O,1
CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
C[C@@](O)(CNC(=O)Nc1nc(C2CCC2)cs1)c1ccccc1,0
CC1(CO)CCCC(C(CO)CO)CN1C=O,0
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1
CC[C@]1(c2ccc(N)cc2)CCC(=O)NC1=O,1
O=[N+]([O-])c1ccc(NCc2ccc3c(c2)COC3)cc1,0
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1
CC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)cc1,1
CC1N2CCC1(O)C(=O)C1CNC(C2)C(=O)C1,0
CC(C)(C(N)=O)n1nnc2c1C(=O)C(=O)CN2,0
CC(C)(C)OC(=O)Nc1ccc(NC(=O)NC[C@@H]2CCOC2)cc1,0
CC1NC1C(N)C1(O)CC1COC=N,0
O=C(NCc1ccc(F)cc1)[C@H]1Cc2cc(Cl)ccc2O1,0
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,1
O=C(O)[C@H]1O[C@@H](ONCC[C@@H](Oc2ccc(C(F)(F)F)cc2)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,1
CCN1CCN(C(=O)N[C@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,1
Cc1cc(Sc2nccn2C(C)C)ncc1[N+](=O)[O-],0
CCOC(=O)c1c(C)[nH]c(C(=O)N[C@H]2CCCC[C@H]2C)c1C,0
COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1C(=O)Oc1ccccc1)N2,1
O=C(O)C(O)C(=O)O,1
CC1NC2(C#N)CCNC(C2)C(CO)CC1=O,0
CNCCC=C1c2ccccc2CCc2ccccc21,1
CC(C)(CF)NC(=O)c1cc2cc([N+](=O)[O-])ccc2s1,0
Cc1nc(N2CC2C)c(S(C)(=O)=O)cc1O,0
Cc1ccc(NC(=O)Cn2nc(-c3cccs3)oc2=O)cc1Cl,0
CC[C@@H](C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,1
CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,1
CC1CC23CC(N)C2(CN)CC(C)(O)C3N1,0
COc1cc(/C=C\C(N)=O)ccc1OCc1ccccc1Cl,0
C#CC1(C)C2CNC1C2NS(=O)(=O)C(C)(C)C,0
Cc1cc(O)c(C(C)C)cc1NC(=O)[C@@H]1CCCC12OCCO2,0
CC1CNS(=O)(=O)CC2C(OC3CC=CC3)C12,0
CN[C@H]1CC[C@@H]2Nc3c(O)cc(C(N)=O)cc3[C@@H]2C1,1
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,1
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,1
C[C@H]1C[C@H](NCc2ccc([N+](=O)[O-])cc2Cl)CS1,0
CNC[C@H](c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1)C1(O)CCCCC1,1
C/C(=C/Cc1c(O)c(C)c2c(c1O)C(=O)OC2)CCC(=O)O,1
CN1[C@H]2CC[C@@H]1[C@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C2,1
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,1
COc1ccc(-c2nc(NC(=O)c3cc(C(C)(C)C)on3)n[nH]2)cc1,0
C[C@@H](C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,1
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,1
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1
COC(=O)C[C@@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@@H]13)OCO4,1
Cc1noc(C)c1[C@@H](C)CNc1ccc([N+](=O)[O-])s1,0
CC(C)(C)c1ccc(C(=O)OCC(C)(C)[N+](=O)[O-])s1,0
C[C@@H](Oc1ccc(Cl)cc1Cl)c1ccnn1S(C)(=O)=O,0
CN1CC[C@@]23c4c5ccc(O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O)c4O[C@H]2C(=O)CC[C@H]3[C@@H]1C5,1
C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O,1
CCOC(=O)[C@@H]1CC[C@H](NCC[C@H](OCC)C(C)C)C[C@H]1C,0
CCOCC(=O)n1c(F)c(C#N)cc(F)c1=O,0
CC1=C(N)C=C2C(Br)=CC=C3OC=C(C1=O)N32,0
O=C(O[C@H]1CN2CCC1CC2)N1C[C@H](O)c2ccccc2[C@@H]1c1ccccc1,1
O=C(O)/C=C/c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,0
COC[C@@H](NCc1cc(Cl)cc2c1OCOC2)c1ccco1,0
Fc1ccc(N2CCN(c3ncnc4ccccc34)CC2)cc1,0
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,1
O=C(NCCc1nnc2ccccn12)c1cc(Cl)cc(Cl)c1,0
CCC(CC)CN1CCC[C@]2(C1)CN(Cc1cncs1)C2=O,0
CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1
CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,1
CCC(O)CNS(=O)(=O)C#CC1(C)CC(C)C1,0
C[C@@H](NC(=O)c1cccnc1-n1cncn1)c1ccc2c(c1)CCCC2,0
CC1CCC12CC(C)(CC#CS(=O)(=O)O)CN2,0
C[C@]12C[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@H]1CC[C@H]1[C@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@@]2(O)[C@H](O)CO,1
CC(C)c1cc2n(c1)CCC1CC2(C)OCO1,0
N#CC(c1nc(Cl)oc(=N)n1)C1COC(=N)O1,0
CC1(C)NCCC2(C(O)CS(N)(=O)=O)CC12N,0
C[C@H]1[C@H](C)[C@@H](OC(=O)N2CCc3ccc(Cl)cc3[C@H](C)C2)O[C@@H](C(=O)O)[C@@H]1C,1
CC[C@H]1CN(C(=O)C2CC2)CC[C@@H]1NC/C=C/c1ccccc1,0
CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,1
C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1
Cc1ccc([N+](=O)[O-])cc1C(=O)NC[C@H]1CCCC[C@H]1C,0
Clc1ccc(CC[C@H](Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,1
CC1NC2=NCC1(C(=N)N)COC1CC1C2,0
NCC/C=C1\c2ccccc2C[C@@H](O)c2ccccc21,1
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,1
O=C(O[C@@H]1CN2CCC1CC2)N1C[C@H](O)c2ccccc2[C@@H]1c1ccccc1,1
FC(F)(F)c1nnc(SCCO[C@H]2CCCCO2)s1,0
Cc1cc(C2=NO[C@@](c3cc(Cl)c(Cl)c(Cl)c3)(C(F)(F)F)C2)sc1C(=O)NCC(=O)NCC(F)(F)F,1
Cc1nc(CNC(=O)N2CCC(Cc3ccc(C)c(C)c3)CC2)no1,0
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,1
CCN(C)CCC1=CC2C(O)C1(CO)S2(=O)=O,0
C[C@@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O,1
Cc1c(Cl)cccc1NC(=O)c1ccc([N+](=O)[O-])n1C,0
CC[C@H](c1ccc(O)cc1)[C@H](CC)c1ccc(O)cc1,1
O=C(NCc1ccc(Cn2cnc3ccccc32)cc1)NC1CC1,0
COc1c2occc2cc2ccc(=O)oc12,1
CC(=O)NC(=O)C1CC=C2CC(O)C21O,0
CNCc1cccc(NC(=O)[C@@H]2C[C@@H]2c2ccc(F)c(F)c2)c1,0
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,1
N[C@H](CO)C(=O)O,1
COc1ccc2[nH]c(C)c(CC(=O)O)c2c1,1
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,1
CC(=O)c1cc(N[C@H](C)Cc2ccccn2)ccc1[N+](=O)[O-],0
